axis,level,method,file_name,gt,pred,failed,error
blur,0.35,Ours_ASW_SPC,touch40_04.png,93,84,False,-9
blur,0.35,B1_components,touch40_05.png,49,914,False,865
blur,0.35,B4_erosion_watershed,touch40_05.png,49,986,False,937
blur,0.35,Ours_ASW_SPC,touch40_05.png,49,1469,False,1420
blur,0.35,B1_components,touch40_06.png,80,48,False,-32
blur,0.35,B4_erosion_watershed,touch40_06.png,80,48,False,-32
blur,0.35,Ours_ASW_SPC,touch40_06.png,80,78,False,-2
blur,0.35,B1_components,touch40_07.png,69,38,False,-31
blur,0.35,B4_erosion_watershed,touch40_07.png,69,38,False,-31
blur,0.35,Ours_ASW_SPC,touch40_07.png,69,61,False,-8
blur,0.35,B1_components,touch60_00.png,77,40,False,-37
blur,0.35,B4_erosion_watershed,touch60_00.png,77,40,False,-37
blur,0.35,Ours_ASW_SPC,touch60_00.png,77,66,False,-11
blur,0.35,B1_components,touch60_01.png,88,50,False,-38
blur,0.35,B4_erosion_watershed,touch60_01.png,88,50,False,-38
blur,0.35,Ours_ASW_SPC,touch60_01.png,88,88,False,0
blur,0.35,B1_components,touch60_02.png,98,61,False,-37
blur,0.35,B4_erosion_watershed,touch60_02.png,98,61,False,-37
blur,0.35,Ours_ASW_SPC,touch60_02.png,98,93,False,-5
blur,0.35,B1_components,touch60_03.png,64,30,False,-34
blur,0.35,B4_erosion_watershed,touch60_03.png,64,30,False,-34
blur,0.35,Ours_ASW_SPC,touch60_03.png,64,62,False,-2
blur,0.35,B1_components,touch60_04.png,91,58,False,-33
blur,0.35,B4_erosion_watershed,touch60_04.png,91,58,False,-33
blur,0.35,Ours_ASW_SPC,touch60_04.png,91,90,False,-1
blur,0.35,B1_components,touch60_05.png,58,878,False,820
blur,0.35,B4_erosion_watershed,touch60_05.png,58,964,False,906
blur,0.35,Ours_ASW_SPC,touch60_05.png,58,1634,False,1576
blur,0.35,B1_components,touch60_06.png,55,26,False,-29
blur,0.35,B4_erosion_watershed,touch60_06.png,55,26,False,-29
blur,0.35,Ours_ASW_SPC,touch60_06.png,55,54,False,-1
blur,0.35,B1_components,touch60_07.png,89,37,False,-52
blur,0.35,B4_erosion_watershed,touch60_07.png,89,37,False,-52
blur,0.35,Ours_ASW_SPC,touch60_07.png,89,85,False,-4
blur,0.35,B1_components,touch80_00.png,64,24,False,-40
blur,0.35,B4_erosion_watershed,touch80_00.png,64,24,False,-40
blur,0.35,Ours_ASW_SPC,touch80_00.png,64,63,False,-1
blur,0.35,B1_components,touch80_01.png,90,38,False,-52
blur,0.35,B4_erosion_watershed,touch80_01.png,90,38,False,-52
blur,0.35,Ours_ASW_SPC,touch80_01.png,90,86,False,-4
blur,0.35,B1_components,touch80_02.png,67,30,False,-37
blur,0.35,B4_erosion_watershed,touch80_02.png,67,30,False,-37
blur,0.35,Ours_ASW_SPC,touch80_02.png,67,69,False,2
blur,0.35,B1_components,touch80_03.png,52,24,False,-28
blur,0.35,B4_erosion_watershed,touch80_03.png,52,24,False,-28
blur,0.35,Ours_ASW_SPC,touch80_03.png,52,50,False,-2
blur,0.35,B1_components,touch80_04.png,69,27,False,-42
blur,0.35,B4_erosion_watershed,touch80_04.png,69,27,False,-42
blur,0.35,Ours_ASW_SPC,touch80_04.png,69,58,False,-11
blur,0.35,B1_components,touch80_05.png,87,33,False,-54
blur,0.35,B4_erosion_watershed,touch80_05.png,87,33,False,-54
blur,0.35,Ours_ASW_SPC,touch80_05.png,87,79,False,-8
blur,0.35,B1_components,touch80_06.png,44,22,False,-22
blur,0.35,B4_erosion_watershed,touch80_06.png,44,22,False,-22
blur,0.35,Ours_ASW_SPC,touch80_06.png,44,42,False,-2
blur,0.35,B1_components,touch80_07.png,89,42,False,-47
blur,0.35,B4_erosion_watershed,touch80_07.png,89,42,False,-47
blur,0.35,Ours_ASW_SPC,touch80_07.png,89,85,False,-4
blur,0.5,B1_components,touch00_00.png,91,74,False,-17
blur,0.5,B4_erosion_watershed,touch00_00.png,91,74,False,-17
blur,0.5,Ours_ASW_SPC,touch00_00.png,91,92,False,1
blur,0.5,B1_components,touch00_01.png,63,57,False,-6
blur,0.5,B4_erosion_watershed,touch00_01.png,63,57,False,-6
blur,0.5,Ours_ASW_SPC,touch00_01.png,63,63,False,0
blur,0.5,B1_components,touch00_02.png,86,72,False,-14
blur,0.5,B4_erosion_watershed,touch00_02.png,86,72,False,-14
blur,0.5,Ours_ASW_SPC,touch00_02.png,86,86,False,0
blur,0.5,B1_components,touch00_03.png,87,72,False,-15
blur,0.5,B4_erosion_watershed,touch00_03.png,87,72,False,-15
blur,0.5,Ours_ASW_SPC,touch00_03.png,87,87,False,0
blur,0.5,B1_components,touch00_04.png,70,60,False,-10
blur,0.5,B4_erosion_watershed,touch00_04.png,70,60,False,-10
blur,0.5,Ours_ASW_SPC,touch00_04.png,70,70,False,0
blur,0.5,B1_components,touch00_05.png,64,58,False,-6
blur,0.5,B4_erosion_watershed,touch00_05.png,64,58,False,-6
blur,0.5,Ours_ASW_SPC,touch00_05.png,64,64,False,0
blur,0.5,B1_components,touch00_06.png,89,75,False,-14
blur,0.5,B4_erosion_watershed,touch00_06.png,89,75,False,-14
blur,0.5,Ours_ASW_SPC,touch00_06.png,89,88,False,-1
blur,0.5,B1_components,touch00_07.png,53,46,False,-7
blur,0.5,B4_erosion_watershed,touch00_07.png,53,46,False,-7
blur,0.5,Ours_ASW_SPC,touch00_07.png,53,53,False,0
blur,0.5,B1_components,touch20_00.png,94,63,False,-31
blur,0.5,B4_erosion_watershed,touch20_00.png,94,63,False,-31
blur,0.5,Ours_ASW_SPC,touch20_00.png,94,92,False,-2
blur,0.5,B1_components,touch20_01.png,58,42,False,-16
blur,0.5,B4_erosion_watershed,touch20_01.png,58,42,False,-16
blur,0.5,Ours_ASW_SPC,touch20_01.png,58,49,False,-9
blur,0.5,B1_components,touch20_02.png,67,52,False,-15
blur,0.5,B4_erosion_watershed,touch20_02.png,67,52,False,-15
blur,0.5,Ours_ASW_SPC,touch20_02.png,67,63,False,-4
blur,0.5,B1_components,touch20_03.png,49,37,False,-12
blur,0.5,B4_erosion_watershed,touch20_03.png,49,37,False,-12
blur,0.5,Ours_ASW_SPC,touch20_03.png,49,44,False,-5
blur,0.5,B1_components,touch20_04.png,44,35,False,-9
blur,0.5,B4_erosion_watershed,touch20_04.png,44,35,False,-9
blur,0.5,Ours_ASW_SPC,touch20_04.png,44,40,False,-4
blur,0.5,B1_components,touch20_05.png,75,52,False,-23
blur,0.5,B4_erosion_watershed,touch20_05.png,75,52,False,-23
blur,0.5,Ours_ASW_SPC,touch20_05.png,75,65,False,-10
blur,0.5,B1_components,touch20_06.png,44,30,False,-14
blur,0.5,B4_erosion_watershed,touch20_06.png,44,30,False,-14
blur,0.5,Ours_ASW_SPC,touch20_06.png,44,42,False,-2
blur,0.5,B1_components,touch20_07.png,79,59,False,-20
blur,0.5,B4_erosion_watershed,touch20_07.png,79,59,False,-20
blur,0.5,Ours_ASW_SPC,touch20_07.png,79,69,False,-10
blur,0.5,B1_components,touch40_00.png,62,38,False,-24
blur,0.5,B4_erosion_watershed,touch40_00.png,62,38,False,-24
blur,0.5,Ours_ASW_SPC,touch40_00.png,62,57,False,-5
blur,0.5,B1_components,touch40_01.png,81,44,False,-37
blur,0.5,B4_erosion_watershed,touch40_01.png,81,44,False,-37
blur,0.5,Ours_ASW_SPC,touch40_01.png,81,76,False,-5
blur,0.5,B1_components,touch40_02.png,98,59,False,-39
blur,0.5,B4_erosion_watershed,touch40_02.png,98,59,False,-39
blur,0.5,Ours_ASW_SPC,touch40_02.png,98,86,False,-12
blur,0.5,B1_components,touch40_03.png,59,39,False,-20
blur,0.5,B4_erosion_watershed,touch40_03.png,59,39,False,-20
blur,0.5,Ours_ASW_SPC,touch40_03.png,59,56,False,-3
blur,0.5,B1_components,touch40_04.png,93,52,False,-41
blur,0.5,B4_erosion_watershed,touch40_04.png,93,52,False,-41
blur,0.5,Ours_ASW_SPC,touch40_04.png,93,79,False,-14
blur,0.5,B1_components,touch40_05.png,49,26,False,-23
blur,0.5,B4_erosion_watershed,touch40_05.png,49,26,False,-23
blur,0.5,Ours_ASW_SPC,touch40_05.png,49,45,False,-4
blur,0.5,B1_components,touch40_06.png,80,47,False,-33
blur,0.5,B4_erosion_watershed,touch40_06.png,80,47,False,-33
blur,0.5,Ours_ASW_SPC,touch40_06.png,80,70,False,-10
blur,0.5,B1_components,touch40_07.png,69,37,False,-32
blur,0.5,B4_erosion_watershed,touch40_07.png,69,37,False,-32
blur,0.5,Ours_ASW_SPC,touch40_07.png,69,57,False,-12
blur,0.5,B1_components,touch60_00.png,77,38,False,-39
blur,0.5,B4_erosion_watershed,touch60_00.png,77,38,False,-39
blur,0.5,Ours_ASW_SPC,touch60_00.png,77,62,False,-15
blur,0.5,B1_components,touch60_01.png,88,46,False,-42
blur,0.5,B4_erosion_watershed,touch60_01.png,88,46,False,-42
blur,0.5,Ours_ASW_SPC,touch60_01.png,88,89,False,1
blur,0.5,B1_components,touch60_02.png,98,57,False,-41
blur,0.5,B4_erosion_watershed,touch60_02.png,98,57,False,-41
blur,0.5,Ours_ASW_SPC,touch60_02.png,98,89,False,-9
blur,0.5,B1_components,touch60_03.png,64,28,False,-36
blur,0.5,B4_erosion_watershed,touch60_03.png,64,28,False,-36
blur,0.5,Ours_ASW_SPC,touch60_03.png,64,58,False,-6
blur,0.5,B1_components,touch60_04.png,91,54,False,-37
blur,0.5,B4_erosion_watershed,touch60_04.png,91,54,False,-37
blur,0.5,Ours_ASW_SPC,touch60_04.png,91,88,False,-3
blur,0.5,B1_components,touch60_05.png,58,23,False,-35
blur,0.5,B4_erosion_watershed,touch60_05.png,58,23,False,-35
blur,0.5,Ours_ASW_SPC,touch60_05.png,58,57,False,-1
blur,0.5,B1_components,touch60_06.png,55,26,False,-29
blur,0.5,B4_erosion_watershed,touch60_06.png,55,26,False,-29
blur,0.5,Ours_ASW_SPC,touch60_06.png,55,47,False,-8
blur,0.5,B1_components,touch60_07.png,89,35,False,-54
blur,0.5,B4_erosion_watershed,touch60_07.png,89,35,False,-54
blur,0.5,Ours_ASW_SPC,touch60_07.png,89,81,False,-8
blur,0.5,B1_components,touch80_00.png,64,405,False,341
blur,0.5,B4_erosion_watershed,touch80_00.png,64,422,False,358
blur,0.5,Ours_ASW_SPC,touch80_00.png,64,642,False,578
blur,0.5,B1_components,touch80_01.png,90,36,False,-54
blur,0.5,B4_erosion_watershed,touch80_01.png,90,36,False,-54
blur,0.5,Ours_ASW_SPC,touch80_01.png,90,77,False,-13
blur,0.5,B1_components,touch80_02.png,67,29,False,-38
blur,0.5,B4_erosion_watershed,touch80_02.png,67,29,False,-38
blur,0.5,Ours_ASW_SPC,touch80_02.png,67,62,False,-5
blur,0.5,B1_components,touch80_03.png,52,24,False,-28
blur,0.5,B4_erosion_watershed,touch80_03.png,52,24,False,-28
blur,0.5,Ours_ASW_SPC,touch80_03.png,52,47,False,-5
blur,0.5,B1_components,touch80_04.png,69,424,False,355
blur,0.5,B4_erosion_watershed,touch80_04.png,69,439,False,370
blur,0.5,Ours_ASW_SPC,touch80_04.png,69,691,False,622
blur,0.5,B1_components,touch80_05.png,87,32,False,-55
blur,0.5,B4_erosion_watershed,touch80_05.png,87,32,False,-55
blur,0.5,Ours_ASW_SPC,touch80_05.png,87,64,False,-23
blur,0.5,B1_components,touch80_06.png,44,405,False,361
blur,0.5,B4_erosion_watershed,touch80_06.png,44,417,False,373
blur,0.5,Ours_ASW_SPC,touch80_06.png,44,626,False,582
blur,0.5,B1_components,touch80_07.png,89,40,False,-49
blur,0.5,B4_erosion_watershed,touch80_07.png,89,40,False,-49
blur,0.5,Ours_ASW_SPC,touch80_07.png,89,78,False,-11
blur,0.7,B1_components,touch00_00.png,91,0,True,-91
blur,0.7,B4_erosion_watershed,touch00_00.png,91,0,True,-91
blur,0.7,Ours_ASW_SPC,touch00_00.png,91,0,True,-91
blur,0.7,B1_components,touch00_01.png,63,132,False,69
blur,0.7,B4_erosion_watershed,touch00_01.png,63,135,False,72
blur,0.7,Ours_ASW_SPC,touch00_01.png,63,174,False,111
blur,0.7,B1_components,touch00_02.png,86,73,False,-13
blur,0.7,B4_erosion_watershed,touch00_02.png,86,73,False,-13
blur,0.7,Ours_ASW_SPC,touch00_02.png,86,85,False,-1
blur,0.7,B1_components,touch00_03.png,87,74,False,-13
blur,0.7,B4_erosion_watershed,touch00_03.png,87,74,False,-13
blur,0.7,Ours_ASW_SPC,touch00_03.png,87,87,False,0
blur,0.7,B1_components,touch00_04.png,70,61,False,-9
blur,0.7,B4_erosion_watershed,touch00_04.png,70,61,False,-9
blur,0.7,Ours_ASW_SPC,touch00_04.png,70,70,False,0
blur,0.7,B1_components,touch00_05.png,64,154,False,90
blur,0.7,B4_erosion_watershed,touch00_05.png,64,157,False,93
blur,0.7,Ours_ASW_SPC,touch00_05.png,64,218,False,154
blur,0.7,B1_components,touch00_06.png,89,77,False,-12
blur,0.7,B4_erosion_watershed,touch00_06.png,89,77,False,-12
blur,0.7,Ours_ASW_SPC,touch00_06.png,89,88,False,-1
blur,0.7,B1_components,touch00_07.png,53,47,False,-6
blur,0.7,B4_erosion_watershed,touch00_07.png,53,47,False,-6
blur,0.7,Ours_ASW_SPC,touch00_07.png,53,51,False,-2
blur,0.7,B1_components,touch20_00.png,94,66,False,-28
blur,0.7,B4_erosion_watershed,touch20_00.png,94,66,False,-28
blur,0.7,Ours_ASW_SPC,touch20_00.png,94,85,False,-9
blur,0.7,B1_components,touch20_01.png,58,42,False,-16
blur,0.7,B4_erosion_watershed,touch20_01.png,58,42,False,-16
blur,0.7,Ours_ASW_SPC,touch20_01.png,58,48,False,-10
blur,0.7,B1_components,touch20_02.png,67,53,False,-14
blur,0.7,B4_erosion_watershed,touch20_02.png,67,53,False,-14
blur,0.7,Ours_ASW_SPC,touch20_02.png,67,63,False,-4
blur,0.7,B1_components,touch20_03.png,49,39,False,-10
blur,0.7,B4_erosion_watershed,touch20_03.png,49,39,False,-10
blur,0.7,Ours_ASW_SPC,touch20_03.png,49,45,False,-4
blur,0.7,B1_components,touch20_04.png,44,35,False,-9
blur,0.7,B4_erosion_watershed,touch20_04.png,44,35,False,-9
blur,0.7,Ours_ASW_SPC,touch20_04.png,44,40,False,-4
blur,0.7,B1_components,touch20_05.png,75,54,False,-21
blur,0.7,B4_erosion_watershed,touch20_05.png,75,54,False,-21
blur,0.7,Ours_ASW_SPC,touch20_05.png,75,63,False,-12
blur,0.7,B1_components,touch20_06.png,44,200,False,156
blur,0.7,B4_erosion_watershed,touch20_06.png,44,205,False,161
blur,0.7,Ours_ASW_SPC,touch20_06.png,44,264,False,220
blur,0.7,B1_components,touch20_07.png,79,62,False,-17
blur,0.7,B4_erosion_watershed,touch20_07.png,79,62,False,-17
blur,0.7,Ours_ASW_SPC,touch20_07.png,79,65,False,-14
blur,0.7,B1_components,touch40_00.png,62,39,False,-23
blur,0.7,B4_erosion_watershed,touch40_00.png,62,39,False,-23
blur,0.7,Ours_ASW_SPC,touch40_00.png,62,62,False,0
blur,0.7,B1_components,touch40_01.png,81,45,False,-36
blur,0.7,B4_erosion_watershed,touch40_01.png,81,45,False,-36
blur,0.7,Ours_ASW_SPC,touch40_01.png,81,84,False,3
blur,0.7,B1_components,touch40_02.png,98,61,False,-37
blur,0.7,B4_erosion_watershed,touch40_02.png,98,61,False,-37
blur,0.7,Ours_ASW_SPC,touch40_02.png,98,79,False,-19
blur,0.7,B1_components,touch40_03.png,59,35,False,-24
blur,0.7,B4_erosion_watershed,touch40_03.png,59,35,False,-24
blur,0.7,Ours_ASW_SPC,touch40_03.png,59,52,False,-7
blur,0.7,B1_components,touch40_04.png,93,54,False,-39
blur,0.7,B4_erosion_watershed,touch40_04.png,93,54,False,-39
blur,0.7,Ours_ASW_SPC,touch40_04.png,93,76,False,-17
blur,0.7,B1_components,touch40_05.png,49,234,False,185
blur,0.7,B4_erosion_watershed,touch40_05.png,49,240,False,191
blur,0.7,Ours_ASW_SPC,touch40_05.png,49,355,False,306
blur,0.7,B1_components,touch40_06.png,80,46,False,-34
blur,0.7,B4_erosion_watershed,touch40_06.png,80,46,False,-34
blur,0.7,Ours_ASW_SPC,touch40_06.png,80,73,False,-7
blur,0.7,B1_components,touch40_07.png,69,37,False,-32
blur,0.7,B4_erosion_watershed,touch40_07.png,69,37,False,-32
blur,0.7,Ours_ASW_SPC,touch40_07.png,69,58,False,-11
blur,0.7,B1_components,touch60_00.png,77,40,False,-37
blur,0.7,B4_erosion_watershed,touch60_00.png,77,40,False,-37
blur,0.7,Ours_ASW_SPC,touch60_00.png,77,62,False,-15
blur,0.7,B1_components,touch60_01.png,88,49,False,-39
blur,0.7,B4_erosion_watershed,touch60_01.png,88,49,False,-39
blur,0.7,Ours_ASW_SPC,touch60_01.png,88,73,False,-15
blur,0.7,B1_components,touch60_02.png,98,58,False,-40
blur,0.7,B4_erosion_watershed,touch60_02.png,98,58,False,-40
blur,0.7,Ours_ASW_SPC,touch60_02.png,98,94,False,-4
blur,0.7,B1_components,touch60_03.png,64,190,False,126
blur,0.7,B4_erosion_watershed,touch60_03.png,64,194,False,130
blur,0.7,Ours_ASW_SPC,touch60_03.png,64,283,False,219
blur,0.7,B1_components,touch60_04.png,91,55,False,-36
blur,0.7,B4_erosion_watershed,touch60_04.png,91,55,False,-36
blur,0.7,Ours_ASW_SPC,touch60_04.png,91,92,False,1
blur,0.7,B1_components,touch60_05.png,58,190,False,132
blur,0.7,B4_erosion_watershed,touch60_05.png,58,196,False,138
blur,0.7,Ours_ASW_SPC,touch60_05.png,58,301,False,243
blur,0.7,B1_components,touch60_06.png,55,207,False,152
blur,0.7,B4_erosion_watershed,touch60_06.png,55,209,False,154
blur,0.7,Ours_ASW_SPC,touch60_06.png,55,277,False,222
blur,0.7,B1_components,touch60_07.png,89,158,False,69
blur,0.7,B4_erosion_watershed,touch60_07.png,89,168,False,79
blur,0.7,Ours_ASW_SPC,touch60_07.png,89,223,False,134
blur,0.7,B1_components,touch80_00.png,64,185,False,121
blur,0.7,B4_erosion_watershed,touch80_00.png,64,189,False,125
blur,0.7,Ours_ASW_SPC,touch80_00.png,64,252,False,188
blur,0.7,B1_components,touch80_01.png,90,147,False,57
blur,0.7,B4_erosion_watershed,touch80_01.png,90,156,False,66
blur,0.7,Ours_ASW_SPC,touch80_01.png,90,202,False,112
blur,0.7,B1_components,touch80_02.png,67,201,False,134
blur,0.7,B4_erosion_watershed,touch80_02.png,67,206,False,139
blur,0.7,Ours_ASW_SPC,touch80_02.png,67,268,False,201
blur,0.7,B1_components,touch80_03.png,52,193,False,141
blur,0.7,B4_erosion_watershed,touch80_03.png,52,200,False,148
blur,0.7,Ours_ASW_SPC,touch80_03.png,52,256,False,204
blur,0.7,B1_components,touch80_04.png,69,25,False,-44
blur,0.7,B4_erosion_watershed,touch80_04.png,69,25,False,-44
blur,0.7,Ours_ASW_SPC,touch80_04.png,69,49,False,-20
blur,0.7,B1_components,touch80_05.png,87,31,False,-56
blur,0.7,B4_erosion_watershed,touch80_05.png,87,31,False,-56
blur,0.7,Ours_ASW_SPC,touch80_05.png,87,57,False,-30
blur,0.7,B1_components,touch80_06.png,44,226,False,182
blur,0.7,B4_erosion_watershed,touch80_06.png,44,234,False,190
blur,0.7,Ours_ASW_SPC,touch80_06.png,44,409,False,365
blur,0.7,B1_components,touch80_07.png,89,41,False,-48
blur,0.7,B4_erosion_watershed,touch80_07.png,89,41,False,-48
blur,0.7,Ours_ASW_SPC,touch80_07.png,89,61,False,-28
noise,0.0,B1_components,touch00_00.png,91,91,False,0
noise,0.0,B4_erosion_watershed,touch00_00.png,91,91,False,0
noise,0.0,Ours_ASW_SPC,touch00_00.png,91,91,False,0
noise,0.0,B1_components,touch00_01.png,63,63,False,0
noise,0.0,B4_erosion_watershed,touch00_01.png,63,63,False,0
noise,0.0,Ours_ASW_SPC,touch00_01.png,63,63,False,0
noise,0.0,B1_components,touch00_02.png,86,86,False,0
noise,0.0,B4_erosion_watershed,touch00_02.png,86,86,False,0
noise,0.0,Ours_ASW_SPC,touch00_02.png,86,86,False,0
noise,0.0,B1_components,touch00_03.png,87,87,False,0
noise,0.0,B4_erosion_watershed,touch00_03.png,87,87,False,0
noise,0.0,Ours_ASW_SPC,touch00_03.png,87,87,False,0
noise,0.0,B1_components,touch00_04.png,70,69,False,-1
noise,0.0,B4_erosion_watershed,touch00_04.png,70,70,False,0
noise,0.0,Ours_ASW_SPC,touch00_04.png,70,70,False,0
noise,0.0,B1_components,touch00_05.png,64,64,False,0
noise,0.0,B4_erosion_watershed,touch00_05.png,64,64,False,0
noise,0.0,Ours_ASW_SPC,touch00_05.png,64,64,False,0
noise,0.0,B1_components,touch00_06.png,89,89,False,0
noise,0.0,B4_erosion_watershed,touch00_06.png,89,89,False,0
noise,0.0,Ours_ASW_SPC,touch00_06.png,89,89,False,0
noise,0.0,B1_components,touch00_07.png,53,52,False,-1
noise,0.0,B4_erosion_watershed,touch00_07.png,53,52,False,-1
noise,0.0,Ours_ASW_SPC,touch00_07.png,53,53,False,0
noise,0.0,B1_components,touch20_00.png,94,75,False,-19
noise,0.0,B4_erosion_watershed,touch20_00.png,94,75,False,-19
noise,0.0,Ours_ASW_SPC,touch20_00.png,94,93,False,-1
noise,0.0,B1_components,touch20_01.png,58,44,False,-14
noise,0.0,B4_erosion_watershed,touch20_01.png,58,44,False,-14
noise,0.0,Ours_ASW_SPC,touch20_01.png,58,58,False,0
noise,0.0,B1_components,touch20_02.png,67,57,False,-10
noise,0.0,B4_erosion_watershed,touch20_02.png,67,57,False,-10
noise,0.0,Ours_ASW_SPC,touch20_02.png,67,67,False,0
noise,0.0,B1_components,touch20_03.png,49,41,False,-8
noise,0.0,B4_erosion_watershed,touch20_03.png,49,41,False,-8
noise,0.0,Ours_ASW_SPC,touch20_03.png,49,49,False,0
noise,0.0,B1_components,touch20_04.png,44,36,False,-8
noise,0.0,B4_erosion_watershed,touch20_04.png,44,36,False,-8
noise,0.0,Ours_ASW_SPC,touch20_04.png,44,44,False,0
noise,0.0,B1_components,touch20_05.png,75,59,False,-16
noise,0.0,B4_erosion_watershed,touch20_05.png,75,59,False,-16
noise,0.0,Ours_ASW_SPC,touch20_05.png,75,75,False,0
noise,0.0,B1_components,touch20_06.png,44,32,False,-12
noise,0.0,B4_erosion_watershed,touch20_06.png,44,32,False,-12
noise,0.0,Ours_ASW_SPC,touch20_06.png,44,44,False,0
noise,0.0,B1_components,touch20_07.png,79,66,False,-13
noise,0.0,B4_erosion_watershed,touch20_07.png,79,66,False,-13
noise,0.0,Ours_ASW_SPC,touch20_07.png,79,79,False,0
noise,0.0,B1_components,touch40_00.png,62,40,False,-22
noise,0.0,B4_erosion_watershed,touch40_00.png,62,40,False,-22
noise,0.0,Ours_ASW_SPC,touch40_00.png,62,61,False,-1
noise,0.0,B1_components,touch40_01.png,81,51,False,-30
noise,0.0,B4_erosion_watershed,touch40_01.png,81,51,False,-30
noise,0.0,Ours_ASW_SPC,touch40_01.png,81,81,False,0
noise,0.0,B1_components,touch40_02.png,98,68,False,-30
noise,0.0,B4_erosion_watershed,touch40_02.png,98,68,False,-30
noise,0.0,Ours_ASW_SPC,touch40_02.png,98,98,False,0
noise,0.0,B1_components,touch40_03.png,59,39,False,-20
noise,0.0,B4_erosion_watershed,touch40_03.png,59,39,False,-20
noise,0.0,Ours_ASW_SPC,touch40_03.png,59,59,False,0
noise,0.0,B1_components,touch40_04.png,93,56,False,-37
noise,0.0,B4_erosion_watershed,touch40_04.png,93,56,False,-37
noise,0.0,Ours_ASW_SPC,touch40_04.png,93,93,False,0
noise,0.0,B1_components,touch40_05.png,49,26,False,-23
noise,0.0,B4_erosion_watershed,touch40_05.png,49,26,False,-23
noise,0.0,Ours_ASW_SPC,touch40_05.png,49,49,False,0
noise,0.0,B1_components,touch40_06.png,80,50,False,-30
noise,0.0,B4_erosion_watershed,touch40_06.png,80,50,False,-30
noise,0.0,Ours_ASW_SPC,touch40_06.png,80,80,False,0
noise,0.0,B1_components,touch40_07.png,69,40,False,-29
noise,0.0,B4_erosion_watershed,touch40_07.png,69,40,False,-29
noise,0.0,Ours_ASW_SPC,touch40_07.png,69,69,False,0
noise,0.0,B1_components,touch60_00.png,77,40,False,-37
noise,0.0,B4_erosion_watershed,touch60_00.png,77,40,False,-37
noise,0.0,Ours_ASW_SPC,touch60_00.png,77,77,False,0
noise,0.0,B1_components,touch60_01.png,88,52,False,-36
noise,0.0,B4_erosion_watershed,touch60_01.png,88,52,False,-36
noise,0.0,Ours_ASW_SPC,touch60_01.png,88,88,False,0
noise,0.0,B1_components,touch60_02.png,98,64,False,-34
noise,0.0,B4_erosion_watershed,touch60_02.png,98,64,False,-34
noise,0.0,Ours_ASW_SPC,touch60_02.png,98,98,False,0
noise,0.0,B1_components,touch60_03.png,64,30,False,-34
noise,0.0,B4_erosion_watershed,touch60_03.png,64,30,False,-34
noise,0.0,Ours_ASW_SPC,touch60_03.png,64,63,False,-1
noise,0.0,B1_components,touch60_04.png,91,60,False,-31
noise,0.0,B4_erosion_watershed,touch60_04.png,91,60,False,-31
noise,0.0,Ours_ASW_SPC,touch60_04.png,91,91,False,0
noise,0.0,B1_components,touch60_05.png,58,26,False,-32
noise,0.0,B4_erosion_watershed,touch60_05.png,58,26,False,-32
noise,0.0,Ours_ASW_SPC,touch60_05.png,58,58,False,0
noise,0.0,B1_components,touch60_06.png,55,26,False,-29
noise,0.0,B4_erosion_watershed,touch60_06.png,55,26,False,-29
noise,0.0,Ours_ASW_SPC,touch60_06.png,55,55,False,0
noise,0.0,B1_components,touch60_07.png,89,38,False,-51
noise,0.0,B4_erosion_watershed,touch60_07.png,89,38,False,-51
noise,0.0,Ours_ASW_SPC,touch60_07.png,89,89,False,0
noise,0.0,B1_components,touch80_00.png,64,25,False,-39
noise,0.0,B4_erosion_watershed,touch80_00.png,64,25,False,-39
noise,0.0,Ours_ASW_SPC,touch80_00.png,64,63,False,-1
noise,0.0,B1_components,touch80_01.png,90,39,False,-51
noise,0.0,B4_erosion_watershed,touch80_01.png,90,39,False,-51
noise,0.0,Ours_ASW_SPC,touch80_01.png,90,90,False,0
noise,0.0,B1_components,touch80_02.png,67,33,False,-34
noise,0.0,B4_erosion_watershed,touch80_02.png,67,33,False,-34
noise,0.0,Ours_ASW_SPC,touch80_02.png,67,67,False,0
noise,0.0,B1_components,touch80_03.png,52,24,False,-28
noise,0.0,B4_erosion_watershed,touch80_03.png,52,24,False,-28
noise,0.0,Ours_ASW_SPC,touch80_03.png,52,51,False,-1
noise,0.0,B1_components,touch80_04.png,69,27,False,-42
noise,0.0,B4_erosion_watershed,touch80_04.png,69,27,False,-42
noise,0.0,Ours_ASW_SPC,touch80_04.png,69,66,False,-3
noise,0.0,B1_components,touch80_05.png,87,38,False,-49
noise,0.0,B4_erosion_watershed,touch80_05.png,87,38,False,-49
noise,0.0,Ours_ASW_SPC,touch80_05.png,87,87,False,0
noise,0.0,B1_components,touch80_06.png,44,22,False,-22
noise,0.0,B4_erosion_watershed,touch80_06.png,44,22,False,-22
noise,0.0,Ours_ASW_SPC,touch80_06.png,44,43,False,-1
noise,0.0,B1_components,touch80_07.png,89,43,False,-46
noise,0.0,B4_erosion_watershed,touch80_07.png,89,43,False,-46
noise,0.0,Ours_ASW_SPC,touch80_07.png,89,88,False,-1
noise,5.0,B1_components,touch00_00.png,91,91,False,0
noise,5.0,B4_erosion_watershed,touch00_00.png,91,91,False,0
noise,5.0,Ours_ASW_SPC,touch00_00.png,91,91,False,0
noise,5.0,B1_components,touch00_01.png,63,63,False,0
